,pw,x1,x2,x3
66,1,"""2014_Magnolia_acuminata_var_acuminata""","""1883_Magnolia_fraseri""","""!"""
67,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_acuminata""","""!"""
68,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_grandiflora""","""!"""
69,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_umbrella""","""!"""
70,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_glauca""","""!"""
71,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_Clade2""","""!"""
72,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_macrophylla""","""!"""
73,1,"""2014_Magnolia_acuminata_var_subcordata""","""1883_Magnolia_fraseri""","""!"""
74,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_acuminata""","""!"""
75,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_Clade1""","""!"""
76,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_cordata""","""!"""
77,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_grandiflora""","""!"""
78,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_umbrella""","""!"""
79,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_macrophylla""","""!"""
80,1,"""2014_Magnolia_virginiana_var_australis""","""1883_Magnolia_fraseri""","""!"""
81,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_acuminata""","""!"""
82,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_Clade1""","""!"""
83,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_cordata""","""!"""
84,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_grandiflora""","""!"""
85,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_umbrella""","""!"""
86,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_macrophylla""","""!"""
87,1,"""2014_Magnolia_virginiana_var_virginiana""","""1883_Magnolia_fraseri""","""!"""
88,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_acuminata""","""!"""
89,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_cordata""","""!"""
90,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_umbrella""","""!"""
91,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_glauca""","""!"""
92,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_Clade2""","""!"""
93,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_macrophylla""","""!"""
94,1,"""2014_Magnolia_grandiflora""","""1883_Magnolia_fraseri""","""!"""
95,1,"""2014_Magnolia_ashei""","""1883_Magnolia_acuminata""","""!"""
96,1,"""2014_Magnolia_ashei""","""1883_Magnolia_Clade1""","""!"""
97,1,"""2014_Magnolia_ashei""","""1883_Magnolia_cordata""","""!"""
98,1,"""2014_Magnolia_ashei""","""1883_Magnolia_grandiflora""","""!"""
99,1,"""2014_Magnolia_ashei""","""1883_Magnolia_umbrella""","""!"""
100,1,"""2014_Magnolia_ashei""","""1883_Magnolia_glauca""","""!"""
101,1,"""2014_Magnolia_ashei""","""1883_Magnolia_fraseri""","""!"""
102,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_acuminata""","""!"""
103,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_Clade1""","""!"""
104,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_cordata""","""!"""
105,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_grandiflora""","""!"""
106,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_umbrella""","""!"""
107,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_glauca""","""!"""
108,1,"""2014_Magnolia_macrophylla""","""1883_Magnolia_fraseri""","""!"""
109,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_acuminata""","""!"""
110,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_Clade1""","""!"""
111,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_cordata""","""!"""
112,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_grandiflora""","""!"""
113,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_umbrella""","""!"""
114,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_glauca""","""!"""
115,1,"""2014_Magnolia_fraseri""","""1883_Magnolia_macrophylla""","""!"""
116,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_acuminata""","""!"""
117,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_Clade1""","""!"""
118,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_cordata""","""!"""
119,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_grandiflora""","""!"""
120,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_umbrella""","""!"""
121,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_glauca""","""!"""
122,1,"""2014_Magnolia_pyramidata""","""1883_Magnolia_macrophylla""","""!"""
123,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_acuminata""","""!"""
124,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_cordata""","""!"""
125,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_grandiflora""","""!"""
126,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_glauca""","""!"""
127,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_Clade2""","""!"""
128,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_macrophylla""","""!"""
129,1,"""2014_Magnolia_tripetala""","""1883_Magnolia_fraseri""","""!"""
