,id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references,decimalLongitude,decimalLatitude
186,7977025,NCU,,,PreservedSpecimen,067b77fa-e3f9-4d1f-8d70-7406422cb6c8,NCU00164456,455507,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Glynn,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:067b77fa-e3f9-4d1f-8d70-7406422cb6c8,http://sernecportal.org/portal/collections/individual/index.php?occid=7977025,-81.5512398,31.23649349
187,7977027,NCU,,,PreservedSpecimen,3f59028f-95f4-45fe-a547-ec2df0279c55,NCU00164457,396024,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Grady,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:3f59028f-95f4-45fe-a547-ec2df0279c55,http://sernecportal.org/portal/collections/individual/index.php?occid=7977027,-84.23441504,30.87467716
188,7977028,NCU,,,PreservedSpecimen,bf113ebe-3159-4bef-b38c-92774ac520b3,NCU00164458,505617,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Echols,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:bf113ebe-3159-4bef-b38c-92774ac520b3,http://sernecportal.org/portal/collections/individual/index.php?occid=7977028,-82.8938851,30.71007632
189,7977029,NCU,,,PreservedSpecimen,308ac238-68a1-41eb-8f43-eda5f9730f6e,NCU00164459,236944,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Effingham,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:308ac238-68a1-41eb-8f43-eda5f9730f6e,http://sernecportal.org/portal/collections/individual/index.php?occid=7977029,-81.34071312,32.36752828
190,7976901,NCU,,,PreservedSpecimen,40ea8bba-3e99-454d-b111-97e9d0f65c27,NCU00164378,57551,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia fraseri,90969,Walter,Magnolia,fraseri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Effingham,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:40ea8bba-3e99-454d-b111-97e9d0f65c27,http://sernecportal.org/portal/collections/individual/index.php?occid=7976901,-81.34071312,32.36752828
191,7978182,NCU,,,PreservedSpecimen,f5cd6a80-7073-40c2-b914-cc37123aefa6,NCU00164573,57552,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,,,,,"Duncan, Wilbur H.","Hardin, James W.",15170,4/4/53,1953,4,4,94,,,,"Side of steep bluff, deciduous woods.",,Sepals greenish tan; petals white; filaments scarlet; anthers light cream; stigmas dark cream.,,,,,,,,,,,,,United States,Georgia,Effingham,,"On southwest side of Savannah River, southeast of Seaboard RR bridge, 2.5 miles north of Clyo",,,,WGS84,239,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 10:07,,206,urn:uuid:f5cd6a80-7073-40c2-b914-cc37123aefa6,http://sernecportal.org/portal/collections/individual/index.php?occid=7978182,-81.34071312,32.36752828
192,7978189,NCU,,,PreservedSpecimen,207bc19c-d9fa-49a7-a962-e03e1ee0f8ea,NCU00164574,236948,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,,,,,"Ahles, Harry E.","Radford, A. E.; Orndorff, R.; Baker, P.",56522,4/21/62,1962,4,21,111,,,"Collected for the ""Flora of the Carolinas""",North slope.,,,,,,,,,,,,,,,United States,Georgia,Effingham,,"North slope along the Savannah River, north of Clyo",,0,,WGS84,3036,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 10:10,,206,urn:uuid:207bc19c-d9fa-49a7-a962-e03e1ee0f8ea,http://sernecportal.org/portal/collections/individual/index.php?occid=7978189,-81.34071312,32.36752828
193,7977030,NCU,,,PreservedSpecimen,e6e03aba-c344-4f01-a327-3aa4f7930971,NCU00164460,472219,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Emanuel,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:e6e03aba-c344-4f01-a327-3aa4f7930971,http://sernecportal.org/portal/collections/individual/index.php?occid=7977030,-82.30178492,32.58978369
194,7977031,NCU,,,PreservedSpecimen,8186cc8b-c886-4d38-bf19-9a9898445fea,NCU00164461,415496,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Hancock,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:8186cc8b-c886-4d38-bf19-9a9898445fea,http://sernecportal.org/portal/collections/individual/index.php?occid=7977031,-83.00100653,33.27027605
195,7977032,NCU,,,PreservedSpecimen,42022d96-2bee-467b-b0ff-baab263b07b6,NCU00164462,243312,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Long,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:42022d96-2bee-467b-b0ff-baab263b07b6,http://sernecportal.org/portal/collections/individual/index.php?occid=7977032,-81.74597121,31.75281689
196,7977033,NCU,,,PreservedSpecimen,fbb68628-2376-4d9f-aae9-3ad6f2da0637,NCU00164463,395376,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Lowndes,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:fbb68628-2376-4d9f-aae9-3ad6f2da0637,http://sernecportal.org/portal/collections/individual/index.php?occid=7977033,-83.2677379,30.83387937
197,7977034,NCU,,,PreservedSpecimen,6a7e924f-ba07-4725-aab2-abb577ef07a0,NCU00164464,231992,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Lowndes,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:6a7e924f-ba07-4725-aab2-abb577ef07a0,http://sernecportal.org/portal/collections/individual/index.php?occid=7977034,-83.2677379,30.83387937
198,7977035,NCU,,,PreservedSpecimen,8fce3654-8980-4a7c-8378-d9fcf1f45184,NCU00164465,455743,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Pierce,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:8fce3654-8980-4a7c-8378-d9fcf1f45184,http://sernecportal.org/portal/collections/individual/index.php?occid=7977035,-82.21334938,31.35893089
199,7977041,NCU,,,PreservedSpecimen,ae9bbc75-1d22-407e-b2ad-9cc637ff4447,NCU00164466,338860,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Tattnall,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:ae9bbc75-1d22-407e-b2ad-9cc637ff4447,http://sernecportal.org/portal/collections/individual/index.php?occid=7977041,-82.05818746,32.04582908
200,7977045,NCU,,,PreservedSpecimen,dfb69ab6-a592-4b6f-91af-5350c4da38e4,NCU00164467,496653,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Seminole,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:dfb69ab6-a592-4b6f-91af-5350c4da38e4,http://sernecportal.org/portal/collections/individual/index.php?occid=7977045,-84.8681002,30.94809711
201,7977047,NCU,,,PreservedSpecimen,c4ef4b6c-c54c-487a-abcf-c7d4718ff0e7,NCU00164468,455509,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Wayne,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:c4ef4b6c-c54c-487a-abcf-c7d4718ff0e7,http://sernecportal.org/portal/collections/individual/index.php?occid=7977047,-81.91681162,31.55153151
202,7978075,NCU,,,PreservedSpecimen,6c2c6da7-b6ff-43cd-ad23-298af0c2cefc,NCU00164505,496326,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,"Meyer, Frederick G.",1990,,,,,,"Duncan, Marion B.","Duncan, Wilbur H.",30365,10/21/76,1976,10,21,295,,,,on wooded bluff,,,,,,,,,,,,,,,United States,Georgia,Wayne,,SW edge of Altamaha River swamp 11.5 mi ESE of Jesup at Paradise Park.,,,,,,,,,,,,,,,,,,,en,wpmarinello,1/1/16 11:42,,206,urn:uuid:6c2c6da7-b6ff-43cd-ad23-298af0c2cefc,http://sernecportal.org/portal/collections/individual/index.php?occid=7978075,-81.91681162,31.55153151
203,7977054,NCU,,,PreservedSpecimen,bc35e2d6-0562-43ee-a409-567a3542ca71,NCU00164469,269379,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Lafayette,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:bc35e2d6-0562-43ee-a409-567a3542ca71,http://sernecportal.org/portal/collections/individual/index.php?occid=7977054,-92.06388392,30.20627146
204,7977060,NCU,,,PreservedSpecimen,37253f6b-cd93-49b7-94e4-93a9afe91f6f,NCU00084947,580100,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Orleans,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:37253f6b-cd93-49b7-94e4-93a9afe91f6f,http://sernecportal.org/portal/collections/individual/index.php?occid=7977060,-89.90366345,30.03846851
205,7977062,NCU,,,PreservedSpecimen,b74785ec-139e-4136-a1f6-d0ea453ab2fb,NCU00164470,344517,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Ouachita,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:b74785ec-139e-4136-a1f6-d0ea453ab2fb,http://sernecportal.org/portal/collections/individual/index.php?occid=7977062,-92.15453329,32.47845315
206,7977063,NCU,,,PreservedSpecimen,5e256f71-716d-4e21-8d3c-4c9de2be51f3,NCU00164471,507137,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Ouachita,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:5e256f71-716d-4e21-8d3c-4c9de2be51f3,http://sernecportal.org/portal/collections/individual/index.php?occid=7977063,-92.15453329,32.47845315
207,7977066,NCU,,,PreservedSpecimen,ed0f95dd-b72d-43af-9c58-7bd30483aad4,NCU00164472,75374,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Saint Mary,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:ed0f95dd-b72d-43af-9c58-7bd30483aad4,http://sernecportal.org/portal/collections/individual/index.php?occid=7977066,-91.44939971,29.71955825
208,7977068,NCU,,,PreservedSpecimen,18dc448e-072d-4a22-8f65-4cf3c5796ae4,NCU00164473,483475,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Vernon,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:18dc448e-072d-4a22-8f65-4cf3c5796ae4,http://sernecportal.org/portal/collections/individual/index.php?occid=7977068,-93.18417553,31.10829741
209,7977069,NCU,,,PreservedSpecimen,b8d1c95f-6118-4b3a-8584-a32e64ac03a7,NCU00164474,457711,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Vernon,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:b8d1c95f-6118-4b3a-8584-a32e64ac03a7,http://sernecportal.org/portal/collections/individual/index.php?occid=7977069,-93.18417553,31.10829741
210,7977075,NCU,,,PreservedSpecimen,90b44827-4087-4b67-861f-996f9e509c83,NCU00164477,5808,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Louisiana,Vernon,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:90b44827-4087-4b67-861f-996f9e509c83,http://sernecportal.org/portal/collections/individual/index.php?occid=7977075,-93.18417553,31.10829741
211,7977077,NCU,,,PreservedSpecimen,9acadfb5-eec1-4eeb-b83c-fd340574cda9,NCU00164478,158279,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,George,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:9acadfb5-eec1-4eeb-b83c-fd340574cda9,http://sernecportal.org/portal/collections/individual/index.php?occid=7977077,-88.64404919,30.86263076
212,7977175,NCU,,,PreservedSpecimen,54bc1379-4236-4a11-a68e-1426d3ddf676,NCU00110104,158278,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,George,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:54bc1379-4236-4a11-a68e-1426d3ddf676,http://sernecportal.org/portal/collections/individual/index.php?occid=7977175,-88.64404919,30.86263076
213,7977176,NCU,,,PreservedSpecimen,23aae89d-3056-4233-b214-2f00d2f5a40f,NCU00110103,158276,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,George,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:23aae89d-3056-4233-b214-2f00d2f5a40f,http://sernecportal.org/portal/collections/individual/index.php?occid=7977176,-88.64404919,30.86263076
214,7978090,NCU,,,PreservedSpecimen,1a395e3e-2b97-4147-97cd-cb1128b7a68b,NCU00164520,172581,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,George,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:1a395e3e-2b97-4147-97cd-cb1128b7a68b,http://sernecportal.org/portal/collections/individual/index.php?occid=7978090,-88.64404919,30.86263076
215,7977078,NCU,,,PreservedSpecimen,29aa797e-1441-4a7b-9da8-559244e6c506,NCU00164479,13427,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Hinds,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:29aa797e-1441-4a7b-9da8-559244e6c506,http://sernecportal.org/portal/collections/individual/index.php?occid=7977078,-90.44273825,32.26672306
216,7977079,NCU,,,PreservedSpecimen,bd2e2181-226d-482f-babc-ea3e50ca8e52,NCU00164480,253987,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Lamar,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:bd2e2181-226d-482f-babc-ea3e50ca8e52,http://sernecportal.org/portal/collections/individual/index.php?occid=7977079,-89.5087079,31.20590762
217,7977181,NCU,,,PreservedSpecimen,14689c3f-44c4-4b38-b593-8316edcd4583,NCU00110108,253988,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Lamar,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:14689c3f-44c4-4b38-b593-8316edcd4583,http://sernecportal.org/portal/collections/individual/index.php?occid=7977181,-89.5087079,31.20590762
218,7977082,NCU,,,PreservedSpecimen,0e78ccf4-13dd-4e31-95f4-5b2100daa8ff,NCU00164481,27860,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Perry,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:0e78ccf4-13dd-4e31-95f4-5b2100daa8ff,http://sernecportal.org/portal/collections/individual/index.php?occid=7977082,-88.99232955,31.17205013
219,7977185,NCU,,,PreservedSpecimen,97b1f0aa-ff93-456d-82d3-32091bccf4a0,NCU00110111,278820,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Perry,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:97b1f0aa-ff93-456d-82d3-32091bccf4a0,http://sernecportal.org/portal/collections/individual/index.php?occid=7977185,-88.99232955,31.17205013
220,7977083,NCU,,,PreservedSpecimen,82e2494a-02b7-4b80-8dde-6bcee243342f,NCU00164482,561280,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:82e2494a-02b7-4b80-8dde-6bcee243342f,http://sernecportal.org/portal/collections/individual/index.php?occid=7977083,-91.31089902,31.16102867
221,7977186,NCU,,,PreservedSpecimen,83850c04-2527-4d27-a586-6b4bf3c16993,NCU00110113,561286,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:83850c04-2527-4d27-a586-6b4bf3c16993,http://sernecportal.org/portal/collections/individual/index.php?occid=7977186,-91.31089902,31.16102867
222,7977187,NCU,,,PreservedSpecimen,bd423454-7b81-4189-8433-2f86bd2e995d,NCU00110112,561285,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia macrophylla,90971,Michx.,Magnolia,macrophylla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:bd423454-7b81-4189-8433-2f86bd2e995d,http://sernecportal.org/portal/collections/individual/index.php?occid=7977187,-91.31089902,31.16102867
223,7978100,NCU,,,PreservedSpecimen,10320320-73a3-4035-8f47-9139c79729ad,NCU00164530,561281,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:10320320-73a3-4035-8f47-9139c79729ad,http://sernecportal.org/portal/collections/individual/index.php?occid=7978100,-91.31089902,31.16102867
224,7978101,NCU,,,PreservedSpecimen,ae36653e-6666-475c-8622-7d35e44bd001,NCU00164531,561282,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:ae36653e-6666-475c-8622-7d35e44bd001,http://sernecportal.org/portal/collections/individual/index.php?occid=7978101,-91.31089902,31.16102867
225,7978102,NCU,,,PreservedSpecimen,800b9bb9-9804-4d33-babd-848165026486,NCU00164532,561283,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:800b9bb9-9804-4d33-babd-848165026486,http://sernecportal.org/portal/collections/individual/index.php?occid=7978102,-91.31089902,31.16102867
226,7978103,NCU,,,PreservedSpecimen,dbd3453c-c20e-4f0f-a49b-65507988a71d,NCU00164533,561284,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia pyramidata,90974,Bartram,Magnolia,pyramidata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Mississippi,Wilkinson,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,12/3/15 9:05,,206,urn:uuid:dbd3453c-c20e-4f0f-a49b-65507988a71d,http://sernecportal.org/portal/collections/individual/index.php?occid=7978103,-91.31089902,31.16102867
227,7977086,NCU,,,PreservedSpecimen,b9399940-4aa1-43bf-90c6-aed99f14afe9,NCU00164483,423259,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,James City,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:b9399940-4aa1-43bf-90c6-aed99f14afe9,http://sernecportal.org/portal/collections/individual/index.php?occid=7977086,-76.83243668,37.22974197
228,7977087,NCU,,,PreservedSpecimen,304f8fbb-a9d9-4671-ac42-64b8a2c0ac26,NCU00164484,387220,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,James City,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:304f8fbb-a9d9-4671-ac42-64b8a2c0ac26,http://sernecportal.org/portal/collections/individual/index.php?occid=7977087,-76.83243668,37.22974197
229,7978252,NCU,,,PreservedSpecimen,95e95b8c-8a77-412f-a9c9-b38e5915e190,NCU00164596,488562,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia tripetala,90977,(L.) L.,Magnolia,tripetala,,,"Meyer, Frederick G.",1990,,,,,,"Ware, Donna M. E.","McCartney, Robert B.",6614,10/13/76,1976,10,13,287,,,,periphery of low mixed deciduous woods,,,,,,,,,,,,,,,United States,Virginia,James City,,On south side of Longhill Rd (Rt. 612) a short distance east of entry road to Middle Plantation Subdivision. P. O. Williamsburg,,0,,WGS84,438,,,,GeoLocate,,,,,,,,,,en,wpmarinello,12/3/15 14:44,,206,urn:uuid:95e95b8c-8a77-412f-a9c9-b38e5915e190,http://sernecportal.org/portal/collections/individual/index.php?occid=7978252,-76.83243668,37.22974197
230,7977088,NCU,,,PreservedSpecimen,aeb87403-7137-4b51-8eb9-6e1638c3bf45,NCU00164485,386364,Plantae,Magnoliophyta,,Magnoliales,Magnoliaceae,Magnolia grandiflora,17263,L.,Magnolia,grandiflora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Virginia,Mecklenburg,,,,,,,,,,,,,,,,,,,,,en,wpmarinello,11/30/15 17:35,,206,urn:uuid:aeb87403-7137-4b51-8eb9-6e1638c3bf45,http://sernecportal.org/portal/collections/individual/index.php?occid=7977088,-78.36274998,36.68035747
