coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
3025305,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b4fb58ff-9694-47a5-859a-299d6adc777c,"2012-02-01 23:22:25",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025305,StillImage,Photograph,en
3025305,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872a_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872a_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872a_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872a.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:10b6e4b7-4e74-4a98-bce1-1d61a7851e6e,"2012-10-08 19:45:07",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025305,StillImage,Photograph,en
3025305,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872b_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872b_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872b_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050872b.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8585495f-e868-4047-b970-1e77364b56d6,"2012-10-08 19:45:08",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025305,StillImage,Photograph,en
3025306,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050873_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050873_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050873_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050873.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9aa56bf7-a952-41cf-bc6e-c19af339e3ca,"2012-02-01 23:22:27",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025306,StillImage,Photograph,en
3025307,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050874_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050874_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050874_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050874.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:933507f2-ff56-488d-b9ae-c7c92204818a,"2012-02-01 23:22:28",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025307,StillImage,Photograph,en
3025308,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050875_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050875_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050875_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050875.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e8ffb7b4-7988-4c11-9db9-6f6f72fc7a8a,"2012-02-01 23:22:29",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025308,StillImage,Photograph,en
3025309,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050876_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050876_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050876_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050876.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:eaa802de-488a-4e65-9c6f-5342da40e495,"2012-02-01 23:22:31",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025309,StillImage,Photograph,en
3025310,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050877_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050877_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050877_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050877.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b661a560-557b-4686-acfe-46114acf5381,"2012-02-01 23:22:32",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025310,StillImage,Photograph,en
3025311,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050878_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050878_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050878_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050878.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:83202c7c-4992-4bb5-9297-71b35da9a89d,"2012-02-01 23:22:33",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025311,StillImage,Photograph,en
3025312,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050879_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050879_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050879_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050879.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5912395f-eedb-4d10-860a-402db8e342e0,"2012-02-01 23:22:35",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025312,StillImage,Photograph,en
3025313,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050880_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050880_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050880_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050880.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:54325a42-1dfb-4fa8-996c-e9d32cf9f6ef,"2012-02-01 23:22:36",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025313,StillImage,Photograph,en
3025314,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050881_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050881_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050881_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050881.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cd292c2c-24c1-48ab-b272-3330fe097221,"2012-02-01 23:22:37",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025314,StillImage,Photograph,en
3025315,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050882_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050882_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050882_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050882.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d9e82a6a-c5cb-48d9-a2fc-e3cbd8feea2b,"2012-02-01 23:22:39",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025315,StillImage,Photograph,en
3025316,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050883_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050883_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050883_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050883.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8cf55c3f-0ad6-43da-a34d-fbee84c81dfa,"2012-02-01 23:22:40",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025316,StillImage,Photograph,en
3025317,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050884_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050884_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050884_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050884.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fbe7f0e6-10e5-4774-8c6c-b28b07263307,"2012-02-01 23:22:41",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025317,StillImage,Photograph,en
3025318,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050885_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050885_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050885_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050885.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d467083e-72b4-4f28-9518-65ea5bdaa599,"2012-02-01 23:22:43",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025318,StillImage,Photograph,en
3025319,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050886_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050886_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050886_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050886.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3a19d489-c26f-471c-9f35-3070110982bb,"2012-02-01 23:22:44",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025319,StillImage,Photograph,en
3025320,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050887_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050887_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050887_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050887.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e0d57069-f12a-4472-afe9-59b702834de8,"2012-02-01 23:22:45",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025320,StillImage,Photograph,en
3025321,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050888_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050888_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050888_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050888.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d51926fa-b9d2-4a1c-994e-b55ebc84741e,"2012-02-01 23:22:47",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025321,StillImage,Photograph,en
3025322,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050889_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050889_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050889_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050889.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a1a9f677-6c95-4ee0-8528-333d8c1b8969,"2012-02-01 23:22:48",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025322,StillImage,Photograph,en
3025323,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050890_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050890_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050890_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050890.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:07a38265-1a91-4876-88f3-4892b2bb146b,"2012-02-01 23:22:49",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025323,StillImage,Photograph,en
3025324,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050891_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050891_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050891_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050891.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1776e2dd-4831-494e-9aac-2a11ad359e6a,"2012-02-01 23:22:51",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025324,StillImage,Photograph,en
3025325,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050892_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050892_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050892_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050892.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1449e627-e539-47f8-baa2-a434fa47dff3,"2012-02-01 23:22:52",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025325,StillImage,Photograph,en
3025513,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050893_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050893_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050893_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050893.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:84997db7-55e7-434b-8bc7-fba8056c0103,"2012-02-01 23:22:54",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025513,StillImage,Photograph,en
3025514,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050894_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050894_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050894_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050894.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:45be9a0f-2dd3-4720-ab16-4efe5cd3bae0,"2012-02-01 23:22:55",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025514,StillImage,Photograph,en
3025515,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050895_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050895_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050895_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050895.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:090507da-5f4e-4eca-8908-bbbf6eb8fe98,"2012-02-01 23:22:56",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025515,StillImage,Photograph,en
3025520,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050900_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050900_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050900_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050900.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3cb721fd-3d7f-45d3-bf9c-6b0459c81b88,"2012-02-01 23:23:03",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025520,StillImage,Photograph,en
3025521,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050901_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050901_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050901_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050901.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:35726432-1767-41a7-a0c0-29a8347133c9,"2012-02-01 23:23:04",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025521,StillImage,Photograph,en
3025522,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050902_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050902_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050902_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050902.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:478d7c78-8f63-4090-8c10-181dafac8022,"2012-02-01 23:23:06",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025522,StillImage,Photograph,en
3025523,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:326d7c7e-a37f-4465-9d06-267a150544fb,"2012-02-01 23:23:07",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025523,StillImage,Photograph,en
3025523,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903a_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903a_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903a_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050903a.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:57f863d9-f1c5-43b9-82c7-06db7c462205,"2012-10-08 19:45:13",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025523,StillImage,Photograph,en
3025524,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050904_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050904_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050904_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050904.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c3b3f3fa-9ffd-490e-8e72-19c6d8ac8100,"2012-02-01 23:23:08",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025524,StillImage,Photograph,en
3025525,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050905_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050905_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050905_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050905.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fdeb3c04-298a-40d7-95ef-37c2c2b97fa5,"2012-02-01 23:23:10",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025525,StillImage,Photograph,en
3025526,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050906_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050906_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050906_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050906.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e10f0d85-8638-4e50-8c65-cd9d8c4b3f9a,"2012-02-01 23:23:11",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025526,StillImage,Photograph,en
3025527,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050907_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050907_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050907_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050907.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:80d9511d-04ad-430c-b387-d72587fb51c1,"2012-02-01 23:23:12",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025527,StillImage,Photograph,en
3025528,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050908_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050908_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050908_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050908.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:242f0d3d-9f72-4d27-a34e-9119b99bccc8,"2012-02-01 23:23:14",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025528,StillImage,Photograph,en
3025529,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050909_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050909_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050909_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0050/ASU0050909.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5eb3a332-daac-4d98-aa10-e83bbe2865cd,"2012-02-01 23:23:16",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3025529,StillImage,Photograph,en
