coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
3826763,"J.J. Thornber",,1901-11-15,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7c8d98d0-feeb-412a-a211-f80820e937b7,"2014-07-25 19:26:02"
3826762,"H.F. Loomis",,1926-04-02,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:1d6c8d97-a514-4856-a2e8-f7e568d337e6,"2014-07-25 19:26:02"
996719,"A.C. Sanders",,1989-09-06,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7c72bd26-0944-47df-b52d-cd7726a1d239,"2014-07-25 19:26:02"
3826769,"Janet R. Sullivan",,10/95,,"Physalis crassifolia",0,Benth.,,,,,"Annotated for the Flora of North America",,urn:uuid:89a09786-292d-4697-91fe-9725dc811e02,"2014-07-25 19:26:02"
3826769,"T. R. Van Devender",,1988-08-07,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f5e3b9e7-b271-4267-ae46-7bb6666a5d72,"2014-07-25 19:26:02"
3826770,"R. H. Peebles",,1925-10-10,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:1603c9f3-f286-455a-8f12-2829d4010b93,"2014-07-25 19:26:02"
1908482,"Sarah J. De Groot",,2003-01-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:6fa5d153-a036-49da-a608-992e584d1de7,"2014-07-25 19:26:02"
1909095,"Sarah DeGroot",,2003-01-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dda5cbaf-fe05-458c-b448-7c4d9464fcf2,"2014-07-25 19:26:02"
1909379,"Sarah J. De Groot",,2003-01-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:8d1dff0e-bc9c-4a41-9271-7b6023c36338,"2014-07-25 19:26:02"
5573179,"C.T. Mason",,1968-06-08,,"Physalis hederifolia",0,"A. Gray",,,,,,,urn:uuid:a78550eb-d598-4f95-98f1-f806a1df7a02,"2014-12-23 15:15:32"
996703,"R. S. Felger",,1964-11-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:b662c76b-7a61-42dc-9faa-9616a1bfed7e,"2014-07-25 19:26:02"
996723,"H. S. Gentry",,1949-04-22,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f3156601-ff46-4c26-9cfb-d21a4b2726d8,"2014-07-25 19:26:02"
996724,"H. S. Gentry",,1939-09-06,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:a1019bc5-c5e5-4b0d-9590-48140a2ebda3,"2014-07-25 19:26:02"
996725,"P.S. Martin",,1989-03-17,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7d5c086c-92a6-4231-9fd6-124a17a301c2,"2014-07-25 19:26:02"
996726,"A. Flores M.",,1996-09-27,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:73f3ced2-92ec-441c-996c-de5efd16227b,"2014-07-25 19:26:02"
996727,"A. Flores M.",,1996-09-21,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f701e19f-6980-4f7d-9f55-218e54dd13b8,"2014-07-25 19:26:02"
996728,"A. Flores M.",,1996-08-11,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7694b4a6-ee40-49ba-8610-f8626e7c7280,"2014-07-25 19:26:02"
996729,"A.C. Sanders",,1993-03-16,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:cb52bf29-7ced-4eaf-9b6d-8e75faf4d8b1,"2014-07-25 19:26:02"
996730,"S.L. Friedman",,1995-01-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:0d07b94d-0fbf-4c5e-bc42-6ed717beb54a,"2014-07-25 19:26:02"
5567707,"P.C. Fischer",,1979-05-08,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:9b06e14e-72eb-4ac7-832b-e4fdaa36064a,"2014-12-23 15:15:32"
996731,"J.R. Shortman",,1996-09-14,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7a034c67-69af-45c6-b01b-e42950835d50,"2014-07-25 19:26:02"
5567706,"R. S. Felger",,1992-02-02,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:0127fef3-eda5-433d-85f1-e9f0da9ca997,"2014-12-23 15:15:32"
996732,"M.E. Jones",,1882-04-08,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dcc49264-aa77-4a33-9293-2b66aaeef5aa,"2014-07-25 19:26:02"
996733,"H. S. Gentry",,1939-11-29,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:8c44a95e-fe70-400d-9fd7-337dbf85146c,"2014-07-25 19:26:02"
996734,"F. Shreve",,1935-02-20,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:0c460710-057e-49cf-b923-649f58cab810,"2014-07-25 19:26:02"
996722,"R. Perrill",,1983-11-02,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:4d9a3230-a2d8-465f-8869-ffe933fbcac6,"2014-07-25 19:26:02"
996721,"R. S. Felger",,1970-03-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:e75b6ae1-3840-4963-b9c0-58c624dcc0ed,"2014-07-25 19:26:02"
996720,"M.E. Fishbein",,1992-02-16,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:6ae65e58-2916-472d-a586-56495e7a10e5,"2014-07-25 19:26:02"
996704,"R. S. Felger",,1964-04-25,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:28e87044-60ce-4bf6-ad32-232fd8aa172a,"2014-07-25 19:26:02"
996705,"R. S. Felger",,1964-01-01,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:f4b9cd8e-b864-4b9c-947e-4be0de551db4,"2014-07-25 19:26:02"
996706,"G.L. Webster",,1978-03-24,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:7dcf12e5-949c-49a5-92ca-792015a42fc4,"2014-07-25 19:26:02"
996708,"T.L. Burgess",,1979-03-17,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:eed42149-707a-4a17-8a3a-f7a270eec98f,"2014-07-25 19:26:02"
996709,"R. S. Felger",,1965-01-29,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:36e20ee5-d4a5-42b1-a66b-1eee964db5a4,"2014-07-25 19:26:02"
996710,"R. S. Felger",,1964-10-03,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:af31b612-5b49-4769-be35-46d350060f45,"2014-07-25 19:26:02"
996711,"R. S. Felger",,1964-10-06,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:0d6b8002-eb42-450b-b162-f6f2fe6f79b7,"2014-07-25 19:26:02"
996712,"T.L. Burgess",,1985-03-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:01592e90-0b93-45ea-b825-3c9f1a8ea6a9,"2014-07-25 19:26:02"
996713,"R. S. Felger",,1960-07-23,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d273f160-826b-4428-8e10-c93bfeb517f3,"2014-07-25 19:26:02"
996714,"R. S. Felger",,1967-12-29,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:bb835033-0745-4864-a804-7bceb8371247,"2014-07-25 19:26:02"
996715,"F.W. Reichenbacher",,1982-08-22,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d199ff78-cdd2-4d11-9ce4-ee5bf88bfc88,"2014-07-25 19:26:02"
996716,"J.E. Bowers",,1980-05-10,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:756b3204-f500-44a4-8c63-c39b36e32221,"2014-07-25 19:26:02"
996717,"R. Tomlinson",,1967-08-30,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:fdffb281-4094-4968-8896-e1120be44ec1,"2014-07-25 19:26:02"
996718,"P. Tenorio L.",,1985-08-11,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:c5899d0c-b9a3-4380-9ac3-17343eb71d9f,"2014-07-25 19:26:02"
5567705,"R. H. Peebles",,1925-10-18,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:5d6b272d-a2d8-4987-b987-bc3845bcc1b8,"2014-12-23 15:15:32"
5567704,"E. Lehto",,1976-05-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:19825d91-dd70-4fcb-a04e-b3a19e3e0f11,"2014-12-23 15:15:32"
996707,"T.L. Burgess",,1979-03-19,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:d13b9851-e44b-4c74-b536-847404cc7858,"2014-07-25 19:26:02"
5567703,"G.E. Duncan",,1970-03-28,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:e9f792bc-aee0-4db5-885f-5a20076a7d37,"2014-12-23 15:15:32"
5567702,"F. Shreve",,1932-03-26,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:9ed5562b-0ddb-4565-b0a8-3131cd7969b5,"2014-12-23 15:15:32"
996735,"I.L. Wiggins",,1930-03-07,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:6b875fad-507d-4248-ac44-c4d3ce40e9f7,"2014-07-25 19:26:02"
2097245,"G. Rink",,3/4/2003,,"Physalis hederifolia var. palmeri",0,"(Gray) Cronq.",,,,,,,urn:uuid:909e5505-0c80-4d17-845c-77733110f81c,"2011-08-21 03:05:43"
2097191,"L. R. Landrum",,2012,,"Physalis hederifolia",0,"A. Gray",,,,,,,urn:uuid:9598a441-7050-4e0c-ae0d-d12501e84e51,"2012-08-21 17:32:07"
2097191,unknown,,unknown,,Physalis,0,L.,,,,,,,urn:uuid:e9bea055-3682-4c45-9d69-8d6b83c4a986,"2012-08-21 17:32:07"
2097244,"G. Rink",,3/4/2003,,"Physalis hederifolia var. palmeri",0,"(Gray) Cronq.",,,,,,,urn:uuid:99c0a047-2042-44a0-bc53-57713b96235e,"2011-08-21 03:05:43"
2097243,"G. Rink",,3/4/2003,,"Physalis hederifolia var. palmeri",0,"(Gray) Cronq.",,,,,,,urn:uuid:505290be-2985-4a49-88e0-d6e37f003b06,"2011-08-21 03:05:43"
1015464,"L. R. Landrum",,2012,,"Physalis hederifolia",0,"A. Gray",,,,,,,urn:uuid:763e3cab-d165-4b37-82c3-ea29d3f51f3b,"2012-08-21 17:31:19"
1015464,unknown,,unknown,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:dad754b6-cb29-40ee-90bd-5da48c7fb6ba,"2012-08-21 17:31:19"
1042648,"G. Rink",,3/4/2003,,"Physalis hederifolia var. palmeri",0,"(Gray) Cronq.",,,,,,,urn:uuid:26cdaf26-fa8e-4752-8837-790901c61bc6,"2011-08-21 03:05:43"
2097231,"D.J. McMillan",,8/1/1976,,"Physalis hederifolia var. fendleri",0,"(Gray) Cronq.",,,,,,,urn:uuid:15c81ce3-c623-417f-8cfb-f273fbc15c26,"2011-08-21 03:05:43"
1042623,"U.T. Waterfall",,1/1/1961,,"Physalis crassifolia var. crassifolia",0,Benth.,,,,,,,urn:uuid:1e96162f-ba26-4883-bd15-82fcc8775e94,"2011-08-21 03:05:43"
2097013,unknown,,7/1/1980,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:8ea503c3-4275-416e-9459-410cdff35c7c,"2011-08-21 03:05:43"
2106667,"L. R. Landrum",,2012,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:695b8dd5-2d42-43fe-913b-e4d1bb95a3a4,"2012-08-21 17:23:10"
2106667,unknown,,unknown,,"Physalis hederifolia",0,Gray,,,,,,,urn:uuid:d641e67c-90f2-4f36-a2d6-c8e7ce754b9c,"2012-08-21 17:23:10"
2097246,"L. R. Landrum",,2012,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:9a438c91-ee15-4519-8d5a-1c9a17096dda,"2012-08-21 17:34:54"
2097246,"G. Rink",,3/4/2003,,"Physalis hederifolia var. palmeri",0,"(Gray) Cronq.",,,,,,,urn:uuid:e9fb97d6-cf9f-4eaa-9e8a-6de0419dcf6f,"2011-08-21 03:05:43"
2097246,"G. Rink",,unknown,,"Physalis hederifolia var. palmeri",0,"(Gray) Cronq.",,,,,,,urn:uuid:3fa5d961-ff3e-4338-9113-ae4eee6d021d,"2012-08-21 17:34:54"
1015467,"L. R. Landrum",,2012,,"Physalis crassifolia",0,Benth.,,,,,,,urn:uuid:421e1154-88e7-4259-ba5b-90a296fd3512,"2012-08-21 17:24:15"
1015467,"D. Silva",,unknown,,"Physalis hederifolia",0,Gray,,,,,,,urn:uuid:03c3f640-e8a4-4e8a-a3f3-9d2e128dc6cf,"2012-08-21 17:24:15"
