id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordedByID,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,samplingEffort,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey,collId,recordId,references
4694002,USCH,MAIN,,PreservedSpecimen,867bdb8a-275b-4c10-b7a5-3d2c25f5b84f,58399,58399,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Nelson, John",,,,,,,"Nelson, John; Long, Brent; Kennemore, Jr., Douglas",,,12753,6/2/92,1992,6,2,154,,,,"Kasserine Pass Range, just W of Inchon; S edge of South Impact Area; Fort Jackson Army Installation Infrequent; sunny spots at small pond",,,,,,,,flowering,,,,,,,,,United States,South Carolina,Richland County,,Fort Jackson Army,,1,,33.990704,-80.901263,WGS84,901,,,,GeoLocate,,,,,,,,,,,,5/25/16 13:38,,611,urn:uuid:867bdb8a-275b-4c10-b7a5-3d2c25f5b84f,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694002
4694021,CLEMS,CUCH1,,PreservedSpecimen,54049846-d93b-458e-af12-a03a147c9ead,61124,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Richard.D D. Porcher, Jr.",,,,,,,"Richard.D D. Porcher, Jr.",,,816,5/21/74,1974,5,21,141,,,,"U.S. 17, 4.7 miles north of North Santee River,Habitat: Roadside",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Georgetown,,North Santee River,,1,,33.264269,-79.360139,WGS84,210,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:54049846-d93b-458e-af12-a03a147c9ead,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694021
4694013,CLEMS,CUCH1,,PreservedSpecimen,820032c4-a484-472a-86a4-61737d587da4,61125,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,R.D. Porcher,,,,,,,R.D. Porcher,,,1864,5/19/81,1981,5,19,139,,,,"Bluff Plantation, Western Branch of the Cooper River,Habitat:Longleaf pine mixed hardwood",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,1963 Pimlico Blvd,,1,,33.087649,-79.954609,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:820032c4-a484-472a-86a4-61737d587da4,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694013
4694019,CLEMS,CUCH1,,PreservedSpecimen,66003804-8fcf-436d-94b4-6ec9598b91f7,61126,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Richard.D D. Porcher, Jr.",,,,,,,"Richard.D D. Porcher, Jr.",,,655,5/7/73,1973,5,7,127,,,,"Francis Marion National Forest, S1032 east of Huger,Habitat:low pineland",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Huger,,1,,33.095858,-79.793863,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:66003804-8fcf-436d-94b4-6ec9598b91f7,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694019
4694022,CLEMS,CUCH1,,PreservedSpecimen,aef73d49-9820-40af-94ff-5272c1f96261,61127,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Richard.D D. Porcher, Jr.",,,,,,,"Richard.D D. Porcher, Jr.",,,820a,5/21/74,1974,5,21,141,,,,"Southeast edge of Bare Bone Bay, 2.5miles southeast of Nixonville,Habitat:Pocosin edge",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Horry,,Nixonville,,1,,33.824919,-78.880112,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:aef73d49-9820-40af-94ff-5272c1f96261,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694022
4694016,CLEMS,CUCH1,,PreservedSpecimen,c22b9e70-c8e0-4ede-bf5e-5b973f90129c,61128,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Richard.D D. Porcher, Jr.",,,,,,,"Richard.D D. Porcher, Jr.",,,123,6/10/71,1971,6,10,161,,,,"Belmont Plantation, plot 43-0312,Habitat:",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Hampton,,Belmont Plantation,,1,,32.614639,-81.29585,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:c22b9e70-c8e0-4ede-bf5e-5b973f90129c,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694016
4694018,CLEMS,CUCH1,,PreservedSpecimen,1ac0aa4f-cde2-476f-a1f4-f4ae9f7239f1,61129,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Richard.D D. Porcher, Jr.",,,,,,,"Richard.D D. Porcher, Jr.",,,463,6/6/72,1972,6,6,158,,,,"Intersection of I-26 and Highway 17,Habitat:roadside, moist meadow",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Sangaree,,1,,33.03498,-80.147909,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:1ac0aa4f-cde2-476f-a1f4-f4ae9f7239f1,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694018
4694014,CLEMS,CUCH1,,PreservedSpecimen,f13e4043-0873-49e5-ad07-ad98f4b87e4c,61130,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Richard.D D. Porcher, Jr.",,,,,,,"Richard.D D. Porcher, Jr.",,,673,6/1/73,1973,6,1,152,,,,"Francis Marion National Forest, junction of forest roads 157 and 158,Habitat:pine savannah",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Francis Marion National Forest,,1,,33.228767,-79.697914,WGS84,38463,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:f13e4043-0873-49e5-ad07-ad98f4b87e4c,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694014
4694020,CLEMS,CUCH1,,PreservedSpecimen,ce0e72c5-865f-47f2-b67f-6c4aecea92dc,61131,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,R.D. Porcher,,,,,,,R.D. Porcher,,,1237,5/19/77,1977,5,19,139,,,,"Savannah-bog at northeast on inter. of I-26 and S535,Habitat: savannah-bog",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,College Park,,1,,33.020793,-80.124376,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:ce0e72c5-865f-47f2-b67f-6c4aecea92dc,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694020
4694017,CLEMS,CUCH1,,PreservedSpecimen,b7162c80-3bab-4089-ad63-facf8635de81,61132,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,R.D. Porcher,,,,,,,R.D. Porcher,,,3158,5/22/01,2001,5,22,142,,,,"Mepkin Plantation,Habitat: gum depression in longleaf pine flatwoods",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Berkeley,,Mepkin Abbey,,1,,33.114102,-79.948527,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:b7162c80-3bab-4089-ad63-facf8635de81,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694017
4694012,CLEMS,CUCH1,,PreservedSpecimen,dac10aae-58c6-4565-a5a7-06669682bae3,61133,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,C.L. L Rodgers,,,73200,6/10/73,1973,6,10,161,,,,"Bad Creek Reservior, Borrow Area. In middle of over grown logging road,Habitat:",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Oconee,,"Bad Creek Reservoir, Borrow Area",,1,,35.018854,-83.022228,WGS84,210,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:dac10aae-58c6-4565-a5a7-06669682bae3,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694012
4694011,CLEMS,CUCH1,,PreservedSpecimen,03ededda-78f1-46d2-83b9-fd8ed106a35e,61134,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,Mary Read,,,1,6/10/73,1973,6,10,161,,,,"Table Rock Park,Habitat:",,,,,,,,,,,flowering and fruiting,,,,,,United States,South Carolina,Pickens,,Table Rock Park,,1,,35.048988,-82.709129,WGS84,1807,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:03ededda-78f1-46d2-83b9-fd8ed106a35e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694011
4694010,CLEMS,CUCH1,,PreservedSpecimen,e9a363be-1707-49f2-94ff-3d0ba4f2ab5b,73347,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,David T. Nestor,,,205,9/10/01,2001,9,10,253,,,,"In S-facing herbaceous cataract fen forest in cation rich main cataract fen seepage stream directly above Oil Camp Creek, locasted in Mountain Bridge Wilderness Area, E of Caesars Head State Park headquarters, USGS Cleveland 7.5' quad. Associated with Kalmia latifolia, Sarracenia purpurea montana, Drosera rotundifolia, Andropogon glomeratus glomeratus, Scleria triglomerata, Coreopsis gladiata.",,,,,,,,,,,fruiting,,,,,,United States,South Carolina,Greenville,,Mountain Bridge Wilderness Area,,1,,35.10696,-82.553953,WGS84,210,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:e9a363be-1707-49f2-94ff-3d0ba4f2ab5b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694010
4694009,CLEMS,CUCH1,,PreservedSpecimen,4f159866-9d9c-404e-9a93-d956622ceec3,81088,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,"Richard D. Porcher, Jr.",,,3205,5/9/06,2006,5,9,129,,,,,,,,,,,,,,,mature,,,,,,United States,South Carolina,Berkeley,,Berkeley,,1,,,,,,,,,,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:4f159866-9d9c-404e-9a93-d956622ceec3,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694009
4694023,CLEMS,CUCH1,,PreservedSpecimen,f54ae182-7107-4fee-9d0a-082d2b737e8b,84832,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Daniel C. Payne,,,,,,,Daniel C. Payne,,,2138,6/12/05,2005,6,12,163,,,,,,,,,,,,,,,mature,,,,,,United States,South Carolina,Beaufort,,Beaufort,,1,,32.437376,-80.64408,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/17/13 15:59,,611,urn:uuid:f54ae182-7107-4fee-9d0a-082d2b737e8b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694023
4694008,USCH,MAIN,,PreservedSpecimen,174380f9-a6a6-48fe-9e83-dffb8602fb65,96248,96248,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,"Pittman, Albert",,,,,,,"Pittman, Albert; Darr, Ann; Boyle, Kathy",,,5290602,5/29/06,2006,5,29,149,,,,From the confluence of the Great and Little Pee Dee Rivers take highway 378 towards the coast to Brittons Neck lookout tower and cemetery. Pond cypress savanna area,,,,,,,,flowering,,,,,,,,,United States,South Carolina,Marion County,,Brittons Neck,,1,,33.885166,-79.279641,WGS84,3036,,,,GeoLocate,,,,,,,,,,,,5/25/16 13:38,,611,urn:uuid:174380f9-a6a6-48fe-9e83-dffb8602fb65,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694008
4694165,ILLS,CUCH1,,PreservedSpecimen,3e05d13a-d794-415b-bd6b-3c893d598b9b,115949,115949,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,Det.: H.S. Pepoon (ILLS) 1931 AS Cleistes divaricata (L.) Ames,,,H.S. Pepoon,,,908,1931-07-00,1931,7,0,,,1931-July,,"Mountain tops, wooded slopes.",,,,,,,,,,,,,,,,,United States,Tennessee,Sevier,,Great Smoky Mountains National Park.,,1,,35.620663,-83.599164,WGS84,51603,,,,GeoLocate,,,,,,,,,,,,8/3/15 14:07,,611,urn:uuid:3e05d13a-d794-415b-bd6b-3c893d598b9b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694165
4693989,ARIZ,CUCH1,,PreservedSpecimen,ae3a650b-b9ef-4ed9-8bcc-6fa09b54e38a,393087,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,Mark Fishbein,,Lane Greer,5615,5/15/05,2005,5,15,135,,"May,15,2005",,Unburned wet pine savanna.,,"Perennial herb 50-70 cm tall, sepals reflexed, brown petals erect, pink, lip tubular, pink with brown veins, collumn green; uncommon.",,,,,"Ilex glabra, Smilax auriculata, Sarracenia flava, S. psittacina, Aletris aurea, Taxodium.",Flowering,,,,,,,,,United States,Florida,Liberty County,,"Along FL Hwy 65, about 4.5 mi north of Sumatra (at County Hwy C-379 jct)",,1,,30.085,-84.9835,,,,,,,,,12,,,,,,MISSA,,Tammy,1/27/14 10:38,,611,urn:uuid:ae3a650b-b9ef-4ed9-8bcc-6fa09b54e38a,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4693989
4694207,KNK,CUCH1,,PreservedSpecimen,910fa495-d303-402c-85e8-ae7d930badda,3.1973E+13,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,West Virginia,Barbour,,,,1,,,,WGS84,14542,,,,GeoLocate,,,,,,,,,,,,7/15/16 12:09,,611,urn:uuid:910fa495-d303-402c-85e8-ae7d930badda,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694207
4694041,MTSU,CUCH1,,PreservedSpecimen,76b562df-ed91-4b04-a99f-fed996deb361,Bosnak1,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,Art Bosnak,,,,6/26/84,1984,6,26,178,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Cumberland,,Monterey,,1,,36.087277,-85.239763,WGS84,3380,,,,GeoLocate,,,,,,,,,,,,1/6/15 14:31,,611,urn:uuid:76b562df-ed91-4b04-a99f-fed996deb361,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694041
4693994,BRY,V,,PreservedSpecimen,ba3d3034-c583-4e97-9314-6603851bae2e,BRYV0023582,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,Samuel B. Jones,,A. K. Gholson; Michael O. Moore,25200,4/17/90,1990,4,17,107,,,,Growing in recently burned moist pineland.,,Uncommon in this area.,,,,,,,,0,,,,,,,United States,Florida,Liberty,,Owl Creek,,1,,29.97226,-85.024707,WGS84,210,,,,GeoLocate,,,,,,,,,,English,,12/28/15 0:00,,611,urn:uuid:ba3d3034-c583-4e97-9314-6603851bae2e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4693994
4693993,BRY,V,,PreservedSpecimen,d66202ab-65c1-443f-bb25-f54f9a586e57,BRYV0023584,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,F. H. Sargent,,,9184,5/11/67,1967,5,11,131,,,,"Sarracenia, shrub bog.",,,,,,,,,,0,,,,,,,United States,Mississippi,Hancock,,10 miles East of Picayune,,1,,30.525361,-89.510986,WGS84,16388,,,,GeoLocate,,,,,,,,,,English,,12/28/15 0:00,,611,urn:uuid:d66202ab-65c1-443f-bb25-f54f9a586e57,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4693993
4694032,CLEMS,CUCH1,,PreservedSpecimen,c09d763a-6160-443a-b33e-ffe2b22f28ac,CLEMS0012878,81688,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Berkeley,,,,1,,,,,,,,,,,,,,,,,,,en,lrbrigh,6/15/16 14:29,,611,urn:uuid:c09d763a-6160-443a-b33e-ffe2b22f28ac,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694032
4694031,CLEMS,CUCH1,,PreservedSpecimen,de89c12d-010d-49d9-a98e-903ffeb2a798,CLEMS0012879,73347,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,Nomenclatural Adjustment,9-Aug-16,http://uncpress.unc.edu/books/T-766.html,RAB 1968 - all orchid records.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Greenville,,Greenville,,1,,34.917956,-82.50662,WGS84,7802,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:28,,611,urn:uuid:de89c12d-010d-49d9-a98e-903ffeb2a798,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694031
4694030,CLEMS,CUCH1,,PreservedSpecimen,cd0a302a-9367-4ea6-8dc0-a6c2190cbaef,CLEMS0012880,84832,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Beaufort,,Beaufort,,1,,32.385205,-80.557563,WGS84,3036,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:27,,611,urn:uuid:cd0a302a-9367-4ea6-8dc0-a6c2190cbaef,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694030
4694029,CLEMS,CUCH1,,PreservedSpecimen,93d74ee3-b001-440d-a5f0-108ebb7d2c72,CLEMS0012881,13562,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Charleston,,Charleston,,1,,32.68299,-80.051772,WGS84,23749,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:27,,611,urn:uuid:93d74ee3-b001-440d-a5f0-108ebb7d2c72,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694029
4694028,CLEMS,CUCH1,,PreservedSpecimen,63e92275-cdab-4230-aeb0-4b906eb668b4,CLEMS0012882,28997,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Colleton,,Colleton County,,1,,32.834195,-80.682643,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:26,,611,urn:uuid:63e92275-cdab-4230-aeb0-4b906eb668b4,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694028
4694027,CLEMS,CUCH1,,PreservedSpecimen,ada642d4-3853-4bca-b684-1ec45cc1b00e,CLEMS0012883,25990,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Oconee,,,,1,,,,,,,,,,,,,,,,,,,en,lrbrigh,6/15/16 14:26,,611,urn:uuid:ada642d4-3853-4bca-b684-1ec45cc1b00e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694027
4694026,CLEMS,CUCH1,,PreservedSpecimen,edb38f99-2b7d-4918-8b2e-726f81dcb970,CLEMS0012884,46294,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Oconee,,Oconee County,,1,,34.746742,-83.159267,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:26,,611,urn:uuid:edb38f99-2b7d-4918-8b2e-726f81dcb970,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694026
4694025,CLEMS,CUCH1,,PreservedSpecimen,23e7cc06-b7cc-4a6e-80ee-d42e732d0eb4,CLEMS0012885,53297,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,South Carolina,Williamsburg,,Williamsburg County,,1,,33.606201,-79.623342,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:25,,611,urn:uuid:23e7cc06-b7cc-4a6e-80ee-d42e732d0eb4,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694025
4694024,CLEMS,CUCH1,,PreservedSpecimen,c63966ae-6d91-498a-b137-088144253f77,CLEMS0012886,13563,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Georgia,Lowndes,,Lowndes,,1,,30.871369,-83.207274,WGS84,84,,,,GeoLocate,,,,,,,,,,en,lrbrigh,6/15/16 14:24,,611,urn:uuid:c63966ae-6d91-498a-b137-088144253f77,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694024
4694240,CONV,CUCH1,,PreservedSpecimen,50d46246-f113-4095-83f7-b738aae99223,CONV0006268,356,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Blount,,,,1,,,,,,,,,,,,,,,,,,,en,CICarreno,6/28/16 14:55,,611,urn:uuid:50d46246-f113-4095-83f7-b738aae99223,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694240
4694239,CONV,CUCH1,,PreservedSpecimen,ccc90eb9-7e05-48fc-b0e7-ca339a9110a1,CONV0006269,357,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Blount,,Blount County,,1,,35.597956,-83.882959,WGS84,14542,,,,GeoLocate,,,,,,,,,,en,CICarreno,6/28/16 14:55,,611,urn:uuid:ccc90eb9-7e05-48fc-b0e7-ca339a9110a1,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694239
4694043,EKY,CUCH1,,PreservedSpecimen,7e8899d2-8f62-4ca6-9984-4aa395b9d9ac,EKY39235,EKY39235,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,James D. Kiser,,,428,8/13/94,1994,8,13,225,,,,High elevation (1980') recently burnt rocky E-facing slope,,,,,,,,,,,,,,,,,United States,Kentucky,Leslie,,On Gray Mtn. 0.2 mi. N on ridgetop from where FS road 1723 has a hairpin curve,,1,,36.967006,-83.362101,WGS84,1807,"36, -84",,,GeoLocate,,,,,,,,,,,,11/4/14 17:12,,611,urn:uuid:7e8899d2-8f62-4ca6-9984-4aa395b9d9ac,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694043
4694044,EKY,CUCH1,,PreservedSpecimen,42d24165-6af8-44be-ac29-b1dcde9ccf14,EKY39464,EKY39464,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,Scott Walker,,,624,5/10/93,1993,5,10,130,,,,Gently rolling terrain with wet sandy soil,,,,,,,,,,,,,,,,,United States,Kentucky,Whitley,,Grove Road,,1,,36.914607,-84.227666,WGS84,3036,"36, -85",,,GeoLocate,,,,,,,,,,,,11/4/14 17:12,,611,urn:uuid:42d24165-6af8-44be-ac29-b1dcde9ccf14,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694044
4694045,EKY,CUCH1,,PreservedSpecimen,537678f4-dc0b-46d9-b9ff-80620d891c9b,EKY48827,EKY48827,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,Cleistes divaricata,(L.) Ames,Cleistes,divaricata,,,,,,,,,,Henry R. DeSelm,,,,6/16/79,1979,6,16,167,,,,,,,,,,,,,,,,,,,,,United States,Tennessee,Fentress,,Upland southwest of Jamestown near Gernt Pond.,,1,,36.388369,-85.000814,WGS84,2560,,,,GeoLocate,,,,,,,,,,,,11/4/14 17:12,,611,urn:uuid:537678f4-dc0b-46d9-b9ff-80620d891c9b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694045
